GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Coverage Report,org.languagetool.rules,AbstractSpaceBeforeRule,61,40,5,3,13,10,7,3,4,2
JaCoCo Coverage Report,org.languagetool.rules,SuggestionWithMessage,6,16,0,0,2,6,2,2,2,2
JaCoCo Coverage Report,org.languagetool.rules,WhiteSpaceBeforeParagraphEnd,140,29,23,1,20,11,15,3,3,3
JaCoCo Coverage Report,org.languagetool.rules,WrongWordInContextRule,326,290,46,22,51,59,30,13,4,5
JaCoCo Coverage Report,org.languagetool.rules,TestHackHelper,2,31,2,4,1,5,2,2,0,1
JaCoCo Coverage Report,org.languagetool.rules,YMDDateHelper,19,106,2,2,2,21,2,3,0,3
JaCoCo Coverage Report,org.languagetool.rules.es,ConfusionCheckFilter,227,0,34,0,47,0,20,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.es,DateCheckFilter,236,0,68,0,34,0,39,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.es,SimpleReplaceAnglicismRule,38,0,0,0,14,0,9,0,9,0
JaCoCo Coverage Report,org.languagetool.rules.es,PostponedAdjectiveConcordanceFilter,1764,0,296,0,313,0,157,0,9,0
JaCoCo Coverage Report,org.languagetool.rules.es,SpanishWikipediaRule,47,0,0,0,16,0,10,0,10,0
JaCoCo Coverage Report,org.languagetool.rules.es,SpanishConfusionProbabilityRule,12,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.es,ConfusionPairsDataLoader,114,0,10,0,19,0,7,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.es,MorfologikSpanishSpellerRule,72,0,6,0,18,0,9,0,6,0
JaCoCo Coverage Report,org.languagetool.rules.es,SimpleReplaceVerbsRule,411,0,54,0,83,0,36,0,9,0
JaCoCo Coverage Report,org.languagetool.rules.es,QuestionMarkRule,298,0,58,0,55,0,35,0,6,0
JaCoCo Coverage Report,org.languagetool.rules.es,SimpleReplaceRule,67,0,2,0,17,0,10,0,9,0
JaCoCo Coverage Report,org.languagetool.rules.es,SpanishWordRepeatRule,30,0,6,0,6,0,6,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.es,SpanishUnpairedBracketsRule,263,0,50,0,39,0,29,0,4,0
JaCoCo Coverage Report,org.languagetool.rules.es,SpanishWrongWordInContextRule,23,0,0,0,11,0,8,0,8,0
JaCoCo Coverage Report,org.languagetool.rules.es,FindSuggestionsFilter,343,0,60,0,67,0,34,0,4,0
JaCoCo Coverage Report,org.languagetool.noop,NoopChunker,4,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.noop,NoopLanguage,41,3,0,0,12,1,13,1,13,1
JaCoCo Coverage Report,org.languagetool.noop,NoopLanguage.new SentenceTokenizer() {...},12,0,0,0,4,0,4,0,4,0
JaCoCo Coverage Report,org.languagetool.noop,NoopDisambiguator,5,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.tagging.disambiguation.rules.it,ItalianRuleDisambiguator,0,16,0,0,0,3,0,2,0,2
JaCoCo Coverage Report,org.languagetool.tokenizers.de,GermanCompoundTokenizer.ExtendedGermanWordSplitter,0,296,0,0,0,75,0,2,0,2
JaCoCo Coverage Report,org.languagetool.tokenizers.de,GermanCompoundTokenizer,35,448,2,0,8,37,2,3,1,3
JaCoCo Coverage Report,org.languagetool.tagging.ro,RomanianTagger,8,8,0,0,2,2,1,1,1,1
JaCoCo Coverage Report,org.languagetool.rules.fa,SimpleReplaceRule,17,30,0,0,4,11,3,6,3,6
JaCoCo Coverage Report,org.languagetool.rules.fa,PersianCommaWhitespaceRule,2,8,0,0,1,4,1,2,1,2
JaCoCo Coverage Report,org.languagetool.rules.fa,PersianDoublePunctuationRule,0,8,0,0,0,4,0,3,0,3
JaCoCo Coverage Report,org.languagetool.rules.fa,PersianSpaceBeforeRule,8,13,0,0,4,5,4,3,4,3
JaCoCo Coverage Report,org.languagetool.rules.fa,PersianWordRepeatBeginningRule,5,54,0,0,1,16,1,3,1,3
JaCoCo Coverage Report,org.languagetool.rules.fa,PersianWordRepeatRule,53,13,12,0,13,5,7,2,1,2
JaCoCo Coverage Report,org.languagetool.rules.fa,WordCoherencyRule,17,15,0,0,2,5,2,4,2,4
JaCoCo Coverage Report,org.languagetool.rules.nl,PreferredWordRuleWithSuggestion,0,18,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,org.languagetool.rules.nl,DutchWrongWordInContextRule,8,10,0,0,4,5,4,4,4,4
JaCoCo Coverage Report,org.languagetool.rules.nl,SimpleReplaceRule,22,41,2,0,7,11,6,5,5,5
JaCoCo Coverage Report,org.languagetool.rules.nl,PreferredWordData,16,122,1,7,1,25,1,6,0,3
JaCoCo Coverage Report,org.languagetool.rules.nl,DateCheckFilter,245,3,72,0,35,1,40,1,4,1
JaCoCo Coverage Report,org.languagetool.rules.nl,PreferredWordRule,35,60,3,3,8,16,4,6,2,5
JaCoCo Coverage Report,org.languagetool.rules.nl,SpaceInCompoundRule,81,217,3,15,10,41,4,12,1,6
JaCoCo Coverage Report,org.languagetool.rules.nl,DutchConfusionProbabilityRule,14,0,0,0,4,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.nl,WordCoherencyRule,17,21,0,0,2,7,2,4,2,4
JaCoCo Coverage Report,org.languagetool.rules.nl,CompoundFilter,91,3,4,0,12,1,3,1,1,1
JaCoCo Coverage Report,org.languagetool.rules.nl,MorfologikDutchSpellerRule,7,17,0,0,2,7,1,6,1,6
JaCoCo Coverage Report,org.languagetool.rules.nl,Tools,24,207,6,14,2,18,6,6,0,2
JaCoCo Coverage Report,org.languagetool.rules.nl,CompoundRule,2,37,1,3,1,12,2,4,1,3
JaCoCo Coverage Report,org.languagetool.tagging.ja,JapaneseTagger,25,63,1,3,3,12,3,4,2,3
JaCoCo Coverage Report,org.languagetool.tagging.br,BretonTagger,49,106,13,7,11,26,8,6,0,4
JaCoCo Coverage Report,org.languagetool.tokenizers.uk,UkrainianWordTokenizer,800,0,70,0,185,0,41,0,6,0
JaCoCo Coverage Report,org.languagetool.rules.fr,FrenchConfusionProbabilityRule,27,0,0,0,5,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.fr,InterrogativeVerbFilter,409,27,74,0,71,5,39,2,2,2
JaCoCo Coverage Report,org.languagetool.rules.fr,MorfologikFrenchSpellerRule,163,351,27,11,34,66,19,11,2,9
JaCoCo Coverage Report,org.languagetool.rules.fr,AnglicismReplaceRule,8,57,2,4,4,11,6,9,4,8
JaCoCo Coverage Report,org.languagetool.rules.fr,QuestionWhitespaceStrictRule,336,86,70,0,82,15,40,3,3,3
JaCoCo Coverage Report,org.languagetool.rules.fr,CompoundRule,2,40,1,3,1,13,2,4,1,3
JaCoCo Coverage Report,org.languagetool.rules.fr,GrammalecteRule.GrammalecteInternalRule,20,0,0,0,7,0,4,0,4,0
JaCoCo Coverage Report,org.languagetool.rules.fr,FrenchPartialPosTagFilter,56,0,0,0,9,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.fr,GrammalecteRule,474,0,12,0,63,0,14,0,8,0
JaCoCo Coverage Report,org.languagetool.rules.fr,QuestionWhitespaceRule,84,417,12,16,16,70,9,11,0,6
JaCoCo Coverage Report,org.languagetool.rules.fr,DMYDateCheckFilter,83,0,8,0,11,0,6,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.fr,DateCheckFilter,161,3,40,0,26,1,24,1,4,1
JaCoCo Coverage Report,org.languagetool.rules.fr,SimpleReplaceRule,24,43,2,0,5,12,4,6,3,6
JaCoCo Coverage Report,org.languagetool.rules.fr,SuggestionsFilter,43,3,4,0,11,1,3,1,1,1
JaCoCo Coverage Report,org.languagetool.language.tagging,TamilTagger,0,8,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,org.languagetool.synthesis.it,ItalianSynthesizer,6,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.tokenizers.ml,MalayalamWordTokenizer,25,0,2,0,7,0,3,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.neuralnetwork,Suggestion,33,0,2,0,9,0,5,0,4,0
JaCoCo Coverage Report,org.languagetool.rules.neuralnetwork,SingleLayerClassifier,32,0,0,0,6,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.neuralnetwork,ResourceReader,16,0,0,0,4,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.neuralnetwork,Dictionary,82,0,4,0,15,0,6,0,4,0
JaCoCo Coverage Report,org.languagetool.rules.neuralnetwork,NeuralNetworkRuleCreator,65,0,2,0,11,0,2,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.neuralnetwork,Word2VecModel,56,0,0,0,8,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.neuralnetwork,NeuralNetworkRule,530,0,34,0,78,0,32,0,15,0
JaCoCo Coverage Report,org.languagetool.rules.neuralnetwork,Embedding,62,0,0,0,15,0,3,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.neuralnetwork,TwoLayerClassifier,52,0,0,0,8,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.neuralnetwork,Matrix,426,0,32,0,70,0,30,0,14,0
JaCoCo Coverage Report,org.languagetool.tagging.ru,RussianTagger,60,175,26,10,7,37,16,4,0,2
JaCoCo Coverage Report,org.languagetool.tagging.disambiguation.uk,SimpleDisambiguator.TokenMatcher,36,0,4,0,9,0,5,0,3,0
JaCoCo Coverage Report,org.languagetool.tagging.disambiguation.uk,SimpleDisambiguator,208,0,26,0,41,0,16,0,3,0
JaCoCo Coverage Report,org.languagetool.tagging.disambiguation.uk,SimpleDisambiguator.MatcherEntry,47,0,6,0,8,0,6,0,3,0
JaCoCo Coverage Report,org.languagetool.tagging.disambiguation.uk,UkrainianMultiwordChunker,21,0,2,0,5,0,3,0,2,0
JaCoCo Coverage Report,org.languagetool.tagging.disambiguation.uk,UkrainianHybridDisambiguator,1603,0,248,0,295,0,145,0,21,0
JaCoCo Coverage Report,org.languagetool.tokenizers,WordTokenizer,349,277,69,35,53,52,41,24,1,12
JaCoCo Coverage Report,org.languagetool.tokenizers,SimpleSentenceTokenizer.AnyLanguage,12,3,0,0,5,1,5,1,5,1
JaCoCo Coverage Report,org.languagetool.tokenizers,SrxTools,7,60,0,2,2,12,0,3,0,2
JaCoCo Coverage Report,org.languagetool.tokenizers,PersianWordTokenizer,0,13,0,0,0,2,0,2,0,2
JaCoCo Coverage Report,org.languagetool.tokenizers,SimpleSentenceTokenizer,0,7,0,0,0,2,0,1,0,1
JaCoCo Coverage Report,org.languagetool.tokenizers,ArabicWordTokenizer,13,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.tokenizers,SRXSentenceTokenizer,9,42,1,1,2,11,2,4,1,4
JaCoCo Coverage Report,org.languagetool.rules.bitext,BitextRule,43,0,0,0,12,0,9,0,9,0
JaCoCo Coverage Report,org.languagetool.rules.bitext,SameTranslationRule,52,0,4,0,12,0,7,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.bitext,DifferentPunctuationRule,71,0,8,0,17,0,9,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.bitext,IncorrectBitextExample,43,0,0,0,9,0,5,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.bitext,DifferentLengthRule,79,0,6,0,13,0,9,0,6,0
JaCoCo Coverage Report,org.languagetool.rules.translation,TranslationData,12,0,0,0,5,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.translation,DataSource,12,0,0,0,5,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.translation,TranslationEntry,85,0,10,0,15,0,12,0,7,0
JaCoCo Coverage Report,org.languagetool.rules.sk,CompoundRule,2,34,1,3,1,11,2,4,1,3
JaCoCo Coverage Report,org.languagetool.rules.sk,MorfologikSlovakSpellerRule,0,11,0,0,0,4,0,3,0,3
JaCoCo Coverage Report,org.languagetool.tokenizers.el,GreekWordTokenizer,6,48,0,2,2,10,0,3,0,2
JaCoCo Coverage Report,org.languagetool.tokenizers.el,GreekWordTokenizerImpl,136,532,13,40,35,137,20,32,10,15
JaCoCo Coverage Report,org.languagetool.rules.sl,MorfologikSlovenianSpellerRule,0,11,0,0,0,4,0,3,0,3
JaCoCo Coverage Report,org.languagetool.tagging.ga,Retaggable,65,21,8,0,13,7,9,3,5,3
JaCoCo Coverage Report,org.languagetool.tagging.ga,Utils.SuffixGuess,0,15,0,0,0,6,0,1,0,1
JaCoCo Coverage Report,org.languagetool.tagging.ga,IrishTagger,172,170,28,16,30,40,18,8,0,4
JaCoCo Coverage Report,org.languagetool.tagging.ga,Utils,1699,444,396,57,334,63,261,31,24,15
JaCoCo Coverage Report,org.languagetool.tagging.disambiguation.es,SpanishHybridDisambiguator,279,0,32,0,51,0,19,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.spelling,SuggestionSorter,52,0,2,0,10,0,4,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.spelling,VagueSpellChecker.NonThreadSafeSpellRule,65,0,4,0,15,0,7,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.spelling,SuggestionSorter.RankedSuggestion,18,0,0,0,5,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.spelling,SpellingCheckRule,498,628,58,50,103,116,47,52,12,33
JaCoCo Coverage Report,org.languagetool.rules.spelling,VagueSpellChecker,131,0,20,0,26,0,14,0,4,0
JaCoCo Coverage Report,org.languagetool.rules.spelling,CachingWordListLoader,0,18,0,0,0,5,0,3,0,3
JaCoCo Coverage Report,org.languagetool.rules.spelling,CachingWordListLoader.new CacheLoader() {...},0,46,0,8,0,11,0,6,0,2
JaCoCo Coverage Report,org.languagetool.rules.spelling,SymSpellRule,749,0,62,0,143,0,54,0,23,0
JaCoCo Coverage Report,org.languagetool.rules.spelling,SymSpellRule.new CacheLoader() {...},6,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.spelling,SymSpellRule.new CacheLoader() {...},7,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.spelling,SymSpellRule.new CacheLoader() {...},7,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.spelling,RuleWithLanguage,66,0,10,0,11,0,10,0,5,0
JaCoCo Coverage Report,org.languagetool.rules.ca,SimpleReplaceDNVSecondaryRule,6,31,0,0,3,9,3,3,3,3
JaCoCo Coverage Report,org.languagetool.rules.ca,SimpleReplaceDNVColloquialRule.new CacheLoader() {...},0,6,0,0,0,2,0,2,0,2
JaCoCo Coverage Report,org.languagetool.rules.ca,SimpleReplaceDNVRule,6,31,0,0,3,9,3,3,3,3
JaCoCo Coverage Report,org.languagetool.rules.ca,CatalanWrongWordInContextDiacriticsRule,8,25,0,0,4,8,4,4,4,4
JaCoCo Coverage Report,org.languagetool.rules.ca,AccentuationDataLoader,21,68,1,7,1,14,1,5,0,2
JaCoCo Coverage Report,org.languagetool.rules.ca,SimpleReplaceDNVColloquialRule,6,31,0,0,3,9,3,3,3,3
JaCoCo Coverage Report,org.languagetool.rules.ca,SimpleReplaceAnglicism,6,23,0,0,3,8,3,4,3,4
JaCoCo Coverage Report,org.languagetool.rules.ca,SimpleReplaceDNVRule.new CacheLoader() {...},0,6,0,0,0,2,0,2,0,2
JaCoCo Coverage Report,org.languagetool.rules.ca,CatalanUnpairedQuestionMarksRule,2,30,0,0,1,7,1,3,1,3
JaCoCo Coverage Report,org.languagetool.rules.ca,MorfologikCatalanSpellerRule,197,266,33,11,34,53,22,11,2,9
JaCoCo Coverage Report,org.languagetool.rules.ca,AbstractSimpleReplaceLemmasRule,132,76,13,7,24,20,10,6,2,4
JaCoCo Coverage Report,org.languagetool.rules.ca,ReplaceOperationNamesRule,248,87,44,6,49,21,29,6,6,4
JaCoCo Coverage Report,org.languagetool.rules.ca,FindSuggestionsFilter,341,33,58,0,59,6,31,2,2,2
JaCoCo Coverage Report,org.languagetool.rules.ca,SimpleReplaceDNVSecondaryRule.new CacheLoader() {...},0,6,0,0,0,2,0,2,0,2
JaCoCo Coverage Report,org.languagetool.rules.ca,PronomFebleDuplicateRule,333,155,66,12,57,35,38,9,3,5
JaCoCo Coverage Report,org.languagetool.rules.ca,CatalanUnpairedExclamationMarksRule,2,30,0,0,1,7,1,3,1,3
JaCoCo Coverage Report,org.languagetool.rules.ca,CatalanWordRepeatRule,23,7,6,0,3,3,4,2,1,2
JaCoCo Coverage Report,org.languagetool.rules.ca,CatalanNumberSpellerFilter,73,14,6,0,12,3,4,1,1,1
JaCoCo Coverage Report,org.languagetool.rules.ca,PostponedAdjectiveConcordanceFilter,1602,173,296,0,260,56,156,2,8,2
JaCoCo Coverage Report,org.languagetool.rules.ca,SimpleReplaceDiacriticsIEC,12,33,0,0,6,9,6,3,6,3
JaCoCo Coverage Report,org.languagetool.rules.ca,DateCheckFilter,229,3,66,0,33,1,37,1,4,1
JaCoCo Coverage Report,org.languagetool.rules.ca,CatalanUnpairedBracketsRule,156,89,44,0,29,8,23,3,1,3
JaCoCo Coverage Report,org.languagetool.rules.ca,CatalanWrongWordInContextRule,8,15,0,0,4,7,4,4,4,4
JaCoCo Coverage Report,org.languagetool.rules.ca,SimpleReplaceDiacriticsTraditional,6,39,0,0,3,12,3,6,3,6
JaCoCo Coverage Report,org.languagetool.rules.ca,SimpleReplaceRule,24,43,2,0,5,12,4,6,3,6
JaCoCo Coverage Report,org.languagetool.rules.ca,SimpleReplaceBalearicRule,6,32,0,0,3,11,3,6,3,6
JaCoCo Coverage Report,org.languagetool.rules.ca,AccentuationCheckRule,1580,212,453,13,176,63,232,7,2,4
JaCoCo Coverage Report,org.languagetool.rules.ca,SimpleReplaceVerbsRule,417,114,58,12,71,32,35,9,4,5
JaCoCo Coverage Report,org.languagetool.tokenizers.eo,EsperantoWordTokenizer,51,0,4,0,15,0,4,0,2,0
JaCoCo Coverage Report,org.languagetool.tokenizers.en,EnglishWordTokenizer,15,110,2,14,2,20,2,10,0,4
JaCoCo Coverage Report,org.languagetool.rules.spelling.morfologik.suggestions_ordering,DetailedDamerauLevenstheinDistance.Insert,57,0,4,0,8,0,4,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.spelling.morfologik.suggestions_ordering,DetailedDamerauLevenstheinDistance.Transpose,83,0,6,0,10,0,5,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.spelling.morfologik.suggestions_ordering,DetailedDamerauLevenstheinDistance.EditOperation,17,0,0,0,6,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.spelling.morfologik.suggestions_ordering,DetailedDamerauLevenstheinDistance,491,0,36,0,56,0,22,0,4,0
JaCoCo Coverage Report,org.languagetool.rules.spelling.morfologik.suggestions_ordering,DetailedDamerauLevenstheinDistance.Delete,48,0,6,0,9,0,5,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.spelling.morfologik.suggestions_ordering,DetailedDamerauLevenstheinDistance.Replace,69,0,6,0,10,0,5,0,2,0
JaCoCo Coverage Report,org.languagetool.rules.spelling.morfologik.suggestions_ordering,DetailedDamerauLevenstheinDistance.Distance,197,0,14,0,39,0,17,0,10,0
JaCoCo Coverage Report,org.languagetool.rules.spelling.morfologik.suggestions_ordering,SuggestionsOrdererConfig,21,0,0,0,8,0,5,0,5,0
JaCoCo Coverage Report,org.languagetool.language.tokenizers,TagalogWordTokenizer,0,13,0,0,0,2,0,2,0,2
JaCoCo Coverage Report,org.languagetool.tokenizers.es,SpanishWordTokenizer,163,0,24,0,37,0,16,0,4,0
JaCoCo Coverage Report,org.languagetool.rules.km,KhmerSimpleReplaceRule,8,25,0,0,4,7,4,5,4,5
JaCoCo Coverage Report,org.languagetool.rules.km,KhmerUnpairedBracketsRule,0,73,0,0,0,5,0,3,0,3
JaCoCo Coverage Report,org.languagetool.rules.km,KhmerSpaceBeforeRule,0,14,0,0,0,6,0,4,0,4
JaCoCo Coverage Report,org.languagetool.rules.km,KhmerWordRepeatRule,110,56,11,5,19,15,9,5,2,4
JaCoCo Coverage Report,org.languagetool.rules.spelling.symspell.implementation,SymSpell.SegmentedSuggestion,18,0,0,0,5,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.spelling.symspell.implementation,SymSpell,1898,0,261,0,374,0,155,0,24,0
JaCoCo Coverage Report,org.languagetool.rules.spelling.symspell.implementation,ChunkArray,138,0,4,0,24,0,12,0,10,0
JaCoCo Coverage Report,org.languagetool.rules.spelling.symspell.implementation,EditDistance.DistanceAlgorithm,14,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.spelling.symspell.implementation,SuggestItem,83,0,6,0,12,0,10,0,7,0
JaCoCo Coverage Report,org.languagetool.rules.spelling.symspell.implementation,EditDistance,380,0,80,0,73,0,43,0,3,0
JaCoCo Coverage Report,org.languagetool.rules.spelling.symspell.implementation,SuggestionStage.Entry,12,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.spelling.symspell.implementation,SymSpell.Verbosity,34,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.spelling.symspell.implementation,SuggestionStage,144,0,4,0,35,0,9,0,7,0
JaCoCo Coverage Report,org.languagetool.rules.spelling.symspell.implementation,SuggestionStage.Node,12,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.rules.sv,CompoundRule,2,33,1,3,1,11,2,4,1,3
JaCoCo Coverage Report,org.languagetool.tools,StringTools.ApiPrintMode,44,0,0,0,5,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.tools,MultiKeyProperties,1,75,1,9,1,19,1,6,0,2
JaCoCo Coverage Report,org.languagetool.tools,InterruptibleCharSequence,20,17,1,1,3,6,3,3,2,3
JaCoCo Coverage Report,org.languagetool.tools,Tools,793,99,108,18,154,28,68,11,11,5
JaCoCo Coverage Report,org.languagetool.tools,ContextTools,123,181,7,9,24,48,8,9,3,6
JaCoCo Coverage Report,org.languagetool.tools,StringTools,414,526,88,71,94,70,72,43,18,16
JaCoCo Coverage Report,org.languagetool.tools,RuleMatchAsXmlSerializer,545,0,41,0,87,0,31,0,9,0
JaCoCo Coverage Report,org.languagetool.tools,JnaTools,5,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.tools,RuleMatchesAsJsonSerializer,136,509,32,38,29,133,33,18,4,12
JaCoCo Coverage Report,org.languagetool.languagemodel.bert,RemoteLanguageModel.Request,110,0,14,0,19,0,11,0,4,0
JaCoCo Coverage Report,org.languagetool.languagemodel.bert,RemoteLanguageModel,215,0,20,0,49,0,16,0,6,0
JaCoCo Coverage Report,org.languagetool.chunking,TokenExpressionFactory,0,25,0,0,0,5,0,3,0,3
JaCoCo Coverage Report,org.languagetool.chunking,EnglishChunkFilter,72,169,16,22,12,37,13,14,1,7
JaCoCo Coverage Report,org.languagetool.chunking,GermanChunker.PhraseType,0,44,0,0,0,5,0,1,0,1
JaCoCo Coverage Report,org.languagetool.chunking,EnglishChunker,36,318,5,31,5,68,5,24,0,11
JaCoCo Coverage Report,org.languagetool.chunking,ChunkTaggedToken,15,25,0,0,1,8,1,4,1,4
JaCoCo Coverage Report,org.languagetool.chunking,TokenPredicate,75,135,17,22,11,32,15,9,0,2
JaCoCo Coverage Report,org.languagetool.chunking,GermanChunker,278,745,27,17,50,135,20,16,4,10
JaCoCo Coverage Report,org.languagetool.chunking,GermanChunker.Span,9,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool.chunking,ChunkTag,24,58,6,6,2,14,7,6,1,6
JaCoCo Coverage Report,org.languagetool.chunking,GermanChunker.AffectedSpans,24,6,6,0,5,3,4,1,1,1
JaCoCo Coverage Report,org.languagetool.chunking,TokenExpressionFactory.new Expression.BaseExpression() {...},0,15,0,0,0,2,0,2,0,2
JaCoCo Coverage Report,org.languagetool.chunking,GermanChunker.RegularExpressionWithPhraseType,20,12,0,0,1,5,1,1,1,1
JaCoCo Coverage Report,org.languagetool.chunking,EnglishChunkFilter.ChunkType,0,24,0,0,0,1,0,1,0,1
JaCoCo Coverage Report,org.languagetool.tagging.gl,GalicianTagger,308,0,38,0,70,0,25,0,6,0
JaCoCo Coverage Report,org.languagetool.tokenizers.nl,DutchWordTokenizer,34,204,3,27,4,42,3,18,1,5
JaCoCo Coverage Report,org.languagetool.tagging.xx,DemoTagger,18,41,0,2,2,8,2,3,2,2
JaCoCo Coverage Report,org.languagetool.tagging.pl,PolishTagger,0,170,1,17,0,32,1,11,0,3
JaCoCo Coverage Report,org.languagetool.synthesis.sk,SlovakSynthesizer,6,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool,ShortDescriptionProvider,60,117,8,12,10,23,6,9,1,4
JaCoCo Coverage Report,org.languagetool,Languages,340,365,49,49,64,79,36,29,7,9
JaCoCo Coverage Report,org.languagetool,JLanguageTool.TextCheckCallable.LineColumnPosition,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,org.languagetool,ResourceBundleWithFallback,9,20,1,1,2,7,2,2,1,2
JaCoCo Coverage Report,org.languagetool,DynamicHunspellLanguage,19,0,0,0,4,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool,MultiThreadedJLanguageTool.ParagraphEndAnalyzeSentenceCallable,40,0,0,0,10,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool,XMLValidator,500,0,30,0,99,0,26,0,11,0
JaCoCo Coverage Report,org.languagetool,JLanguageTool.TextCheckCallable.LineColumnRange,0,12,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,org.languagetool,InputSentence,154,44,28,0,18,13,18,1,4,1
JaCoCo Coverage Report,org.languagetool,ResultCache,142,0,2,0,33,0,13,0,12,0
JaCoCo Coverage Report,org.languagetool,JLanguageTool.Level,0,24,0,0,0,3,0,1,0,1
JaCoCo Coverage Report,org.languagetool,ResultCache.SentenceWeigher,12,0,0,0,2,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool,JLanguageTool,1265,1437,146,104,260,311,141,69,42,43
JaCoCo Coverage Report,org.languagetool,LanguageMaintainedState,24,0,0,0,3,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool,ResourceBundleTools,12,79,3,5,4,14,3,4,0,3
JaCoCo Coverage Report,org.languagetool,Language,201,614,25,73,52,142,41,78,23,47
JaCoCo Coverage Report,org.languagetool,GlobalConfig,54,9,6,0,15,3,11,3,8,3
JaCoCo Coverage Report,org.languagetool,AnalyzedSentence,266,335,51,21,53,65,35,25,9,15
JaCoCo Coverage Report,org.languagetool,ErrorRateTooHighException,4,0,0,0,2,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool,MultiThreadedJLanguageTool,250,0,10,0,59,0,18,0,13,0
JaCoCo Coverage Report,org.languagetool,LinguServices,11,0,0,0,4,0,4,0,4,0
JaCoCo Coverage Report,org.languagetool,JLanguageTool.Mode,0,34,0,0,0,4,0,1,0,1
JaCoCo Coverage Report,org.languagetool,LanguageAnnotator.TokenWithLanguages,119,0,14,0,18,0,15,0,8,0
JaCoCo Coverage Report,org.languagetool,MultiThreadedJLanguageTool.AnalyzeSentenceCallable,15,0,0,0,4,0,2,0,2,0
JaCoCo Coverage Report,org.languagetool,JLanguageTool.CleanToken,9,0,0,0,4,0,1,0,1,0
JaCoCo Coverage Report,org.languagetool,DynamicHunspellLanguage.new HunspellRule() {...},31,0,0,0,4,0,4,0,4,0
JaCoCo Coverage Report,org.languagetool,JLanguageTool.ParagraphHandling,0,34,0,0,0,4,0,1,0,1
